order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode
O009019,C03170,Aisha Green,aisha.green3170@example.com,15/07/2026,20/07/2026,East,Store,Home,10,116,15,shipped,paid,5,62,D6 9TL
O005995,C03904,Mary Stone,mary.stone3904@example.com,02/07/2026,04/07/2026,West,Store,Electronics,11,78,10,cancelled,refund_pending,2,30,VK3 8ZT
O009534,C01834,Paul King,paul.king1834@example.com,10/07/2026,11/07/2026,North,Phone,Fashion,7,17,10,delivered,paid,1,43,O3 3HY
O009038,C01214,Amina Ali,amina.ali1214@example.com,29/07/2026,04/08/2026,East,Store,Electronics,5,54,10,shipped,paid,6,40,XG3 2WO
O004273,C04592,Kofi Cole,kofi.cole4592@example.com,04/07/2026,09/07/2026,South,Web,Electronics,12,,20,shipped,paid,5,64,MD2 9JK
O009753,C03810,Mary Cole,mary.cole3810@example.com,08/07/2026,15/07/2026,East,Store,Home,10,84,0,shipped,paid,7,28,T1 8OA
O009657,C02685,Liam King,liam.king2685@example.com,25/07/2026,27/07/2026,West,Store,Home,1,112,5,cancelled,refund_pending,2,39,J8 3SY
O001042,C03976,Ngozi Cole,ngozi.cole3976@example.com,07/07/2026,13/07/2026,North,Store,Fashion,12,33,0,cancelled,refund_pending,6,50,FL3 8WK
O000046,C05220,Rita Khan,rita.khan5220@example.com,23/07/2026,26/07/2026,South,Store,Fashion,12,58,10,cancelled,refund_pending,3,69,G2 3ON
O005485,C04811,Priya Li,priya.li4811@example.com,24/07/2026,27/07/2026,West,Phone,Electronics,49,172,5,shipped,paid,3,51,UJ8 6DR
O005015,C03389,Ngozi James,ngozi.james3389@example.com,18/07/2026,20/07/2026,East,Store,Home,11,82,20,returned,refund_pending,2,37,UM6 4MA
O000790,C01811,Ngozi James,ngozi.james1811@example.com,12/07/2026,16/07/2026,South,Store,Beauty,1,61,20,cancelled,refund_pending,4,43,J1 7RQ
O000034,C00497,Paul James,,27/07/2026,29/07/2026,North,Phone,Home,2,62,0,open,pending,2,30,BV3 6QX
O006266,C05460,Rita King,rita.king5460@example.com,02/07/2026,04/07/2026,East,Web,Home,8,43,0,returned,refund_pending,2,33,EL4 4YU
O001772,C01457,Sam Diallo,sam.diallo1457@example.com,01/07/2026,07/07/2026,East,Web,Fashion,1,27,0,shipped,pending,6,29,E3 8GX
O004303,C00779,Sam Ali,sam.ali779@example.com,02/07/2026,09/07/2026,West,Web,Fashion,3,54,0,delivered,pending,7,64,CM7 4ED
O006641,C01524,Amara Adeyemi,amara.adeyemi1524@example.com,07/07/2026,13/07/2026,East,Web,Beauty,5,28,15,delivered,paid,6,24,O3 1AY
O000142,C03879,Yusuf King,yusuf.king3879@example.com,05/07/2026,11/07/2026,South,Store,Home,6,83,0,shipped,paid,6,48,KU5 7ZB
O004310,C00151,Femi Ibrahim,femi.ibrahim151@example.com,01/07/2026,03/07/2026,West,Store,Electronics,12,224,0,delivered,paid,2,36,AU3 2WH
O001236,C02073,Ruth Diallo,ruth.diallo2073@example.com,25/07/2026,28/07/2026,South,Web,Home,4,43,20,delivered,paid,3,22,CE5 7VP
O008287,C04254,Zainab Brown,zainab.brown4254@example.com,30/07/2026,03/08/2026,West,Phone,Home,5,78,5,shipped,pending,4,49,N5 6MB
O000528,C04542,Rita Green,rita.green4542@example.com,29/07/2026,05/08/2026,South,Web,Fashion,6,27,10,open,pending,7,37,M7 8ND
O008856,C03863,Mary Brown,mary.brown3863@example.com,30/07/2026,04/08/2026,South,Phone,Fashion,6,16,15,pending_review,paid,5,34,T2 3SV
O005212,C02997,Kwame Yusuf,kwame.yusuf2997@example.com,30/07/2026,06/08/2026,East,Web,Fashion,1,34,0,shipped,paid,7,49,V5 4HG
O006386,C03288,Lina King,lina.king3288@example.com,16/07/2026,17/07/2026,South,Store,Beauty,7,35,20,shipped,paid,1,29,C5 4RD
O000548,C00739,Chloe White,chloe.white739@example.com,09/07/2026,16/07/2026,East,Store,Fashion,9,46,0,shipped,paid,7,39,KJ1 5KE
O000522,C02256,Yusuf Green,yusuf.green2256@example.com,12/07/2026,14/07/2026,East,Web,Fashion,5,36,5,shipped,paid,2,27,WB2 6XB
O008920,C03369,Maya James,maya.james3369@example.com,20/07/2026,23/07/2026,North,Web,Electronics,10,146,5,delivered,paid,3,23,F2 8WT
O000897,C01914,Marcus Cole,marcus.cole1914@example.com,21/07/2026,24/07/2026,West,Phone,Fashion,7,29,0,delivered,paid,3,58,SN1 1MW
O004515,C04992,Marcus Ibrahim,marcus.ibrahim4992@example.com,22/07/2026,27/07/2026,East,Web,Electronics,3,280,0,open,pending,5,25,W5 5HK
O001742,C03696,David Farah,david.farah3696@example.com,17/07/2026,22/07/2026,South,Phone,Home,5,14,0,shipped,paid,5,37,V2 4CM
O009916,C04248,Omar Osei,omar.osei4248@example.com,12/07/2026,14/07/2026,South,Store,Home,3,117,20,shipped,paid,2,66,KT6 4CP
O001734,C04452,Ivy Smith,ivy.smith4452@example.com,29/07/2026,30/07/2026,South,Store,Beauty,2,49,0,returned,refund_pending,1,41,DB5 7VX
O007299,C00717,Kofi Khan,kofi.khan717@example.com,11/07/2026,16/07/2026,,Store,Electronics,12,289,0,delivered,paid,5,63,P9 6OQ
O007378,C01679,Ben King,ben.king1679@example.com,17/07/2026,23/07/2026,North,Web,Electronics,1,257,15,cancelled,pending,6,47,X6 0HH
O002977,C04579,Zainab Li,zainab.li4579@example.com,05/07/2026,10/07/2026,West,Phone,Home,9,40,0,shipped,paid,5,23,UH4 6TL
O006349,C00139,Yusuf Bello,yusuf.bello139@example.com,27/07/2026,31/07/2026,North,Phone,Beauty,12,38,0,shipped,paid,4,18,X9 5BQ
O002563,C03934,Ivy Brown,ivy.brown3934@example.com,05/07/2026,11/07/2026,South,Phone,Home,10,69,0,shipped,paid,6,23,TN8 6SK
O011011,C90011,Samuel Nwosu,samuel.nwosu2194@example.com,11/07/2026,13/07/2026,South,Phone,Electronics,10,158,0,cancelled,refund_pending,2,34,E7 3SD
O004255,C02213,Tom Brown,tom.brown2213@example.com,22/07/2026,25/07/2026,North,Web,Beauty,1,58,10,cancelled,refund_pending,3,37,M6 0BQ
O008744,C05290,Femi Hassan,femi.hassan5290@example.com,05/07/2026,09/07/2026,East,Store,Fashion,6,31,0,open,pending,4,30,EY6 6SH
O006652,C04150,Marcus Diallo,marcus.diallo4150@example.com,28/07/2026,02/08/2026,East,Store,Beauty,6,42,10,shipped,paid,5,68,F3 8EY
O003320,C02665,Samuel Brown,samuel.brown2665@example.com,28/07/2026,29/07/2026,North,Web,Electronics,11,209,5,shipped,paid,1,59,AJ2 4TF
O001811,C05023,Helen Green,helen.green5023@example.com,01/07/2026,04/07/2026,West,Store,Electronics,8,,15,shipped,paid,3,51,CE1 7LF
O007918,C05004,Hana King,hana.king5004@example.com,01/07/2026,03/07/2026,North,Phone,Electronics,10,96,0,shipped,paid,2,48,AJ2 7PZ
O002218,C05187,Aisha James,aisha.james5187@example.com,14/07/2026,15/07/2026,North,Web,Electronics,7,217,15,shipped,paid,1,20,N2 4VF
O002044,C00425,David Nwosu,david.nwosu425@example.com,21/07/2026,27/07/2026,West,Web,Home,1,42,0,cancelled,refund_pending,6,49,AM8 8RO
O003061,C03916,Chloe Evans,chloe.evans3916@example.com,24/07/2026,29/07/2026,North,Web,Fashion,5,50,5,shipped,paid,5,36,H5 8MF
O005588,C01030,Liam Okafor,,10/07/2026,15/07/2026,South,Phone,Electronics,4,69,10,delivered,paid,5,53,LN9 5AU
O001217,C00286,Kwame Khan,kwame.khan286@example.com,27/07/2026,01/08/2026,South,Phone,Electronics,10,95,20,delivered,paid,5,24,L7 3MT
O002728,C03814,Rita King,rita.king3814@example.com,04/07/2026,07/07/2026,East,Web,Electronics,5,98,0,shipped,paid,3,68,WB6 0OW
O003954,C01508,Aisha Cole,aisha.cole1508@example.com,22/07/2026,24/07/2026,South,Web,Electronics,10,248,0,open,pending,2,55,XS1 7KZ
O000840,C04439,Kwame Ade,kwame.ade4439@example.com,22/07/2026,28/07/2026,West,Web,Electronics,10,239,20,delivered,paid,6,48,YN2 9XF
O003069,C03515,Chen Bello,chen.bello3515@example.com,28/07/2026,30/07/2026,North,Store,Fashion,12,59,0,delivered,paid,2,67,CA2 7TU
O003459,C03870,Amara Carter,amara.carter3870@example.com,08/07/2026,14/07/2026,North,Store,Electronics,5,149,5,shipped,paid,6,138,M3 2NT
O009576,C03404,Sara Owusu,sara.owusu3404@example.com,22/07/2026,23/07/2026,West,Web,Fashion,10,42,10,shipped,pending,1,28,MT5 1OY
O002069,C03800,Liam Nwosu,liam.nwosu3800@example.com,10/07/2026,16/07/2026,West,Store,Fashion,1,52,5,delivered,paid,6,25,VE9 0QH
O003939,C03719,Chloe Hassan,chloe.hassan3719@example.com,13/07/2026,20/07/2026,North,Web,Electronics,9,224,20,shipped,pending,7,33,OP3 0PT
O000433,C03444,Marcus Bello,marcus.bello3444@example.com,17/07/2026,21/07/2026,South,Web,Beauty,7,55,0,cancelled,refund_pending,4,27,JN6 3HW
O006226,C00222,Mo Bello,mo.bello222@example.com,16/07/2026,22/07/2026,West,Phone,Fashion,5,57,0,delivered,paid,6,59,CX5 1XC
O004123,C03351,Ngozi Reyes,ngozi.reyes3351@example.com,07/07/2026,12/07/2026,East,Web,Home,10,103,0,delivered,paid,5,58,V7 3KO
O002684,C02345,Nadia Brown,nadia.brown2345@example.com,28/07/2026,03/08/2026,East,Web,Fashion,2,35,0,returned,refund_pending,6,22,F5 6ZW
O007048,C02372,Daniel Park,daniel.park2372@example.com,20/07/2026,22/07/2026,East,Web,Electronics,6,269,15,shipped,paid,2,27,R8 0QS
O004568,C04406,Samuel White,samuel.white4406@example.com,18/07/2026,19/07/2026,South,Web,Beauty,7,52,0,open,paid,1,30,YD2 5YQ
O001646,C04036,Femi Mensah,femi.mensah4036@example.com,28/07/2026,,North,Phone,Electronics,5,281,0,shipped,paid,6,48,SK8 7HE
O005669,C00922,Grace Brown,grace.brown922@example.com,03/07/2026,06/07/2026,South,Store,Fashion,2,47,0,cancelled,pending,3,41,TU6 4SS
O001068,C01912,Nadia Smith,nadia.smith1912@example.com,21/07/2026,23/07/2026,West,Store,Home,7,67,15,cancelled,refund_pending,2,62,CF2 4TZ
O002656,C01375,Marcus Green,marcus.green1375@example.com,04/07/2026,07/07/2026,East,Phone,Electronics,8,86,10,shipped,paid,3,19,OC8 6WM
O003130,C00765,Mo Mensah,mo.mensah765@example.com,15/07/2026,20/07/2026,North,Phone,Home,9,81,10,cancelled,pending,5,20,JJ5 4XO
O003182,C00385,Nadia Reyes,nadia.reyes385@example.com,08/07/2026,10/07/2026,North,Web,Beauty,2,41,5,returned,refund_pending,2,22,WE3 4YU
O001228,C02365,Omar Park,omar.park2365@example.com,27/07/2026,01/08/2026,East,Store,Home,8,16,5,shipped,paid,5,42,XD2 8XQ
O003779,C00806,Peter Li,peter.li806@example.com,05/07/2026,06/07/2026,West,Web,Beauty,6,45,0,shipped,pending,1,62,N1 0ER
O002591,C05056,Rita Noor,rita.noor5056@example.com,03/07/2026,07/07/2026,North,Store,Electronics,4,225,10,shipped,paid,4,70,DM7 1AB
O000812,C05079,Tom Smith,tom.smith5079@example.com,05/07/2026,10/07/2026,East,Store,Home,1,74,20,shipped,paid,5,62,OJ1 0CL
O006670,C04896,David Park,david.park4896@example.com,30/07/2026,05/08/2026,West,Web,Electronics,10,113,5,delivered,paid,6,39,BX5 9PJ
O005406,C01879,Chloe Farah,chloe.farah1879@example.com,30/07/2026,03/08/2026,West,Phone,Home,12,99,10,shipped,paid,4,55,XW5 9UY
O001791,C03579,Robert Ali,robert.ali3579@example.com,14/07/2026,18/07/2026,North,Web,Fashion,12,30,15,cancelled,refund_pending,4,34,KO3 9XR
O001803,C04120,Zainab Baker,zainab.baker4120@example.com,03/07/2026,10/07/2026,West,Phone,Fashion,2,35,20,open,paid,7,42,C1 6LW
O009358,C00997,Rita Ali,rita.ali997@example.com,25/07/2026,28/07/2026,East,Phone,Home,10,57,0,delivered,paid,3,68,LU8 9XP
O009465,C00163,Leo Osei,leo.osei163@example.com,07/07/2026,08/07/2026,North,Phone,Home,10,116,0,shipped,paid,1,28,UB7 4YR
O005122,C00848,Marcus King,marcus.king848@example.com,15/07/2026,,East,Phone,Electronics,5,52,5,returned,refund_pending,1,46,V4 9AU
O008903,C05478,Jon Evans,jon.evans5478@example.com,04/07/2026,,South,Store,Beauty,2,,0,shipped,pending,3,24,CS4 6NV
O000728,C00905,Chloe Osei,,21/07/2026,28/07/2026,,Web,Fashion,7,23,0,shipped,paid,7,48,Y5 0KA
O003636,C03169,Aisha Ibrahim,,27/07/2026,30/07/2026,West,Phone,Electronics,1,57,20,open,paid,3,52,W2 8XM
O003733,C04213,Hana Bello,hana.bello4213@example.com,20/07/2026,22/07/2026,West,Phone,Beauty,6,24,0,shipped,paid,2,60,DN6 1DP
O002571,C02326,Hana Smith,hana.smith2326@example.com,02/07/2026,09/07/2026,West,Phone,Electronics,6,279,5,shipped,paid,7,37,SN4 5QT
O000643,C03825,Priya Farah,priya.farah3825@example.com,27/07/2026,30/07/2026,West,Phone,Fashion,8,22,0,delivered,pending,3,19,MB7 8UJ
O001917,C00257,Sara Osei,sara.osei257@example.com,05/07/2026,07/07/2026,South,Web,Fashion,1,21,20,cancelled,refund_pending,2,22,C9 8GT
O002617,C05333,Ella Khan,ella.khan5333@example.com,17/07/2026,19/07/2026,West,Store,Home,2,46,10,shipped,paid,2,32,PJ1 0MJ
O004925,C01457,Sam Diallo,sam.diallo1457@example.com,11/07/2026,15/07/2026,East,Store,Home,7,58,0,cancelled,refund_pending,4,42,E3 8GX
O001861,C03778,Chen Li,chen.li3778@example.com,28/07/2026,30/07/2026,East,Phone,Beauty,4,26,5,open,pending,2,43,SA8 9VZ
O005102,C03156,Ruth Cole,ruth.cole3156@example.com,04/07/2026,09/07/2026,East,Phone,Electronics,7,147,0,shipped,paid,5,46,MH4 2TC
O002634,C02400,Sam Adeyemi,sam.adeyemi2400@example.com,15/07/2026,22/07/2026,West,Phone,Beauty,10,59,0,delivered,paid,7,56,T4 5CK
O002057,C00307,Rita White,rita.white307@example.com,27/07/2026,02/08/2026,North,Web,Beauty,3,67,20,shipped,paid,6,68,WO4 7HM
O009868,C02386,Zainab James,zainab.james2386@example.com,21/07/2026,27/07/2026,West,Store,Electronics,10,143,0,shipped,paid,6,41,X8 4WZ
O008680,C02463,Robert Hassan,robert.hassan2463@example.com,21/07/2026,22/07/2026,South,Web,Electronics,3,275,0,shipped,paid,1,69,D8 9BB
O004916,C01669,Sara Li,sara.li1669@example.com,07/07/2026,10/07/2026,North,Web,Home,10,107,0,cancelled,refund_pending,3,34,T6 8AY
O002613,C00766,Sam Baker,sam.baker766@example.com,11/07/2026,17/07/2026,North,Store,Home,7,58,20,shipped,paid,6,19,KK4 8ZG
O001265,C00119,Ruth Adeyemi,ruth.adeyemi119@example.com,09/07/2026,14/07/2026,South,Store,Fashion,3,15,15,delivered,paid,5,69,FN9 7LN
O000076,C03427,Chloe Hassan,chloe.hassan3427@example.com,09/07/2026,10/07/2026,,Web,Home,4,58,0,open,pending,1,30,W3 4BA
O009157,C00819,Rita Cole,rita.cole819@example.com,26/07/2026,30/07/2026,North,Web,Electronics,1,272,15,shipped,paid,4,49,E1 4JR
O001681,C04341,Ruth Ali,ruth.ali4341@example.com,04/07/2026,11/07/2026,East,Store,Beauty,8,,10,shipped,paid,7,53,M8 8MY
O009240,C04969,Robert Park,robert.park4969@example.com,13/07/2026,19/07/2026,East,Phone,Fashion,7,60,0,delivered,paid,6,22,O9 4MJ
O011040,C90040,Y. Ade,yusuf.ade2101@example.com,28/07/2026,01/08/2026,West,Phone,Home,7,119,0,shipped,paid,4,26,R2 3UQ
O003901,C02653,Liam Owusu,liam.owusu2653@example.com,30/07/2026,31/07/2026,East,Phone,Electronics,10,148,15,shipped,paid,1,70,YE4 5FU
O008703,C00597,Jon Hassan,jon.hassan597@example.com,29/07/2026,02/08/2026,South,Store,Home,10,90,15,shipped,paid,4,40,SS9 7RL
O008816,C02185,Ben White,ben.white2185@example.com,02/07/2026,09/07/2026,West,Web,Electronics,5,117,10,shipped,paid,7,69,OT8 2DG
O005692,C04666,Kofi Green,kofi.green4666@example.com,26/07/2026,02/08/2026,West,Phone,Home,4,44,20,shipped,paid,7,53,LN9 4FV
O009941,C01467,Priya Diallo,,21/07/2026,26/07/2026,East,Phone,Beauty,8,43,5,cancelled,pending,5,49,Y7 2FV
O006701,C05422,Ivy James,ivy.james5422@example.com,19/07/2026,23/07/2026,East,Web,Home,12,87,0,cancelled,refund_pending,4,46,WT6 8DW
O004985,C03768,Tom Smith,tom.smith3768@example.com,20/07/2026,26/07/2026,West,Store,Beauty,2,15,5,delivered,paid,6,65,G5 5BF
O003122,C04903,Chen Okafor,chen.okafor4903@example.com,06/07/2026,07/07/2026,West,Store,Fashion,6,21,0,delivered,paid,1,45,C1 8AT
O008768,C01632,Omar Carter,omar.carter1632@example.com,05/07/2026,09/07/2026,South,Phone,Fashion,12,53,20,returned,refund_pending,4,33,JH5 8FY
O007562,C04180,Peter Baker,peter.baker4180@example.com,28/07/2026,29/07/2026,West,Web,Beauty,12,48,20,cancelled,refund_pending,1,59,B9 1MV
O008695,C02023,Yusuf White,yusuf.white2023@example.com,23/07/2026,25/07/2026,South,Web,Electronics,4,116,0,shipped,pending,2,26,TC8 3LQ
O002121,C01528,Robert Adeyemi,robert.adeyemi1528@example.com,25/07/2026,26/07/2026,South,Web,Beauty,8,35,0,open,pending,1,44,G5 6VU
O008612,C00168,Sara Li,sara.li168@example.com,10/07/2026,13/07/2026,South,Store,Electronics,10,222,5,delivered,paid,3,40,K9 2RM
O001859,C03432,Yusuf Baker,yusuf.baker3432@example.com,24/07/2026,30/07/2026,East,Web,Electronics,6,137,0,returned,refund_pending,6,37,N4 1AV
O004035,C03234,Ivy Farah,ivy.farah3234@example.com,29/07/2026,31/07/2026,North,Store,Fashion,8,23,20,shipped,paid,2,31,HD7 4HA
O006879,C03288,Lina King,lina.king3288@example.com,10/07/2026,17/07/2026,East,Phone,Home,10,100,10,delivered,paid,7,29,C5 4RD
O002266,C04897,Chloe Yusuf,chloe.yusuf4897@example.com,02/07/2026,08/07/2026,East,Web,Electronics,1,196,15,shipped,pending,6,19,H8 4QB
O006559,C04566,Nadia James,nadia.james4566@example.com,23/07/2026,27/07/2026,North,Phone,Electronics,6,81,0,cancelled,pending,4,69,FF1 4KB
O007168,C01525,Mary Bello,mary.bello1525@example.com,12/07/2026,14/07/2026,West,Web,Beauty,8,33,10,open,pending,2,27,SS2 1AD
O000349,C01700,Grace Farah,grace.farah1700@example.com,16/07/2026,23/07/2026,North,Store,Home,10,110,15,delivered,paid,7,40,TC1 6YQ
O007432,C01157,Tom Li,tom.li1157@example.com,02/07/2026,08/07/2026,East,Store,Electronics,12,147,15,shipped,paid,6,18,LF3 3WT
O005159,C02285,Amina Hassan,,29/07/2026,30/07/2026,North,Phone,Electronics,10,112,0,shipped,pending,1,23,H4 9EB
O001075,C04456,Robert Okafor,robert.okafor4456@example.com,03/07/2026,04/07/2026,East,Phone,Beauty,1,51,10,open,pending,1,50,C4 0VT
O004869,C02663,Ruth Yusuf,ruth.yusuf2663@example.com,06/07/2026,11/07/2026,South,Phone,Home,12,19,20,delivered,paid,5,45,KS3 3SN
O002186,C01100,Samuel Nwosu,,17/07/2026,19/07/2026,South,Store,Fashion,8,27,0,shipped,paid,2,41,EA7 1ZM
O007384,C04378,Peter Mensah,peter.mensah4378@example.com,07/07/2026,08/07/2026,West,Web,Home,8,106,0,shipped,paid,1,55,W8 8TV
O001129,C04325,Amina Baker,amina.baker4325@example.com,05/07/2026,07/07/2026,West,Store,Electronics,11,191,0,delivered,paid,2,27,AD3 7WT
O006063,C03004,Ruth Stone,ruth.stone3004@example.com,05/07/2026,09/07/2026,West,Store,Fashion,7,33,0,shipped,paid,4,26,K1 9CJ
O005917,C03426,Fatima Yusuf,fatima.yusuf3426@example.com,28/07/2026,04/08/2026,South,Phone,Fashion,3,18,10,delivered,paid,7,40,MW6 4EX
O002787,C02244,Amina Mensah,amina.mensah2244@example.com,11/07/2026,13/07/2026,West,Store,Fashion,9,43,10,shipped,paid,2,24,OR1 9JF
O009132,C00945,Samuel James,samuel.james945@example.com,23/07/2026,25/07/2026,North,Store,Home,12,60,0,shipped,pending,2,70,SD6 8ZX
O009620,C02788,Tom Mensah,tom.mensah2788@example.com,03/07/2026,04/07/2026,East,Store,Home,3,29,0,shipped,paid,1,49,L6 7RU
O000944,C04446,Ruth Diallo,ruth.diallo4446@example.com,22/07/2026,25/07/2026,East,Store,Electronics,3,197,15,open,pending,3,66,KK9 8BC
O009161,C01677,Omar Baker,omar.baker1677@example.com,03/07/2026,08/07/2026,North,Phone,Home,7,12,0,shipped,paid,5,62,NF4 3GM
O009710,C00403,Helen Park,helen.park403@example.com,21/07/2026,22/07/2026,East,Store,Beauty,5,67,0,shipped,paid,1,36,H5 8CB
O002461,C05030,Femi Ali,femi.ali5030@example.com,03/07/2026,06/07/2026,East,Phone,Fashion,11,19,20,shipped,paid,3,45,LX9 6DE
O000145,C02298,Kwame Mensah,kwame.mensah2298@example.com,23/07/2026,28/07/2026,South,Web,Electronics,10,251,0,shipped,paid,5,54,UP7 3PA
O008092,C02776,Amina Green,amina.green2776@example.com,07/07/2026,13/07/2026,North,Web,Fashion,1,34,20,cancelled,refund_pending,6,53,RN3 5BQ
O006789,C02091,Yusuf James,yusuf.james2091@example.com,10/07/2026,12/07/2026,South,Store,Home,9,11,0,shipped,paid,2,59,JO6 8YK
O000821,C05307,Femi Nwosu,,04/07/2026,10/07/2026,East,Store,Fashion,2,15,0,delivered,pending,6,58,WU3 4NQ
O004966,C03682,Zainab Noor,zainab.noor3682@example.com,19/07/2026,20/07/2026,North,Store,Electronics,1,232,10,shipped,paid,1,38,L1 3EK
O003659,C00777,Sam Brown,sam.brown777@example.com,19/07/2026,24/07/2026,South,Store,Fashion,7,46,15,cancelled,refund_pending,5,67,S7 5AM
O006127,C00567,Mo Park,mo.park567@example.com,16/07/2026,22/07/2026,North,Store,Electronics,11,203,10,shipped,paid,6,47,FA1 2LH
O008984,C02922,Ben Green,ben.green2922@example.com,18/07/2026,24/07/2026,South,Store,Beauty,7,58,10,shipped,paid,6,63,UR7 8MT
O003527,C04715,Grace Yusuf,grace.yusuf4715@example.com,06/07/2026,11/07/2026,West,Store,Fashion,8,42,5,shipped,paid,5,65,W1 0QL
O002107,C01475,Helen Li,helen.li1475@example.com,02/07/2026,05/07/2026,East,Phone,Electronics,12,184,0,returned,refund_pending,3,26,C9 2KW
O009997,C05396,Leo Park,leo.park5396@example.com,28/07/2026,01/08/2026,West,Web,Beauty,8,33,15,delivered,paid,4,20,A5 7UB
O008331,C03818,Femi Ali,femi.ali3818,17/07/2026,24/07/2026,West,Store,Electronics,2,218,0,shipped,paid,7,45,FS2 8AJ
O003708,C03668,Rita Park,rita.park3668@example.com,11/07/2026,18/07/2026,South,Web,Beauty,8,57,5,shipped,paid,7,58,L8 0HU
O009863,C02358,Jon White,jon.white2358@example.com,02/07/2026,03/07/2026,South,Store,Beauty,5,62,0,shipped,paid,1,26,YE6 4LU
O007803,C00935,Kofi Cole,,27/07/2026,30/07/2026,West,Phone,Home,1,54,5,open,pending,3,51,TY9 6XE
O007776,C04042,Ella Ade,ella.ade4042@example.com,10/07/2026,14/07/2026,East,Phone,Electronics,9,45,20,delivered,paid,4,67,LN5 0BB
O001115,C04976,Amara Bello,amara.bello4976@example.com,24/07/2026,25/07/2026,North,Phone,Beauty,2,43,15,open,pending,1,27,KN8 7XH
O006538,C00575,Priya Nwosu,priya.nwosu575@example.com,04/07/2026,10/07/2026,West,Store,Electronics,5,234,0,shipped,paid,6,24,Y4 3UX
O005787,C04191,Hana Li,hana.li4191@example.com,27/07/2026,28/07/2026,East,Store,Electronics,3,133,15,cancelled,refund_pending,1,48,C7 5MJ
O007959,C03678,Omar King,omar.king3678@example.com,28/07/2026,30/07/2026,West,Web,Fashion,9,56,0,delivered,paid,2,26,PV4 0AO
O009383,C02521,Tom James,tom.james2521@example.com,29/07/2026,31/07/2026,North,Phone,Electronics,8,153,5,shipped,paid,2,65,O9 8EO
O000090,C00325,Paul Adeyemi,paul.adeyemi325@example.com,07/07/2026,06/07/2026,West,Web,Beauty,4,57,0,shipped,paid,-1,43,BM3 6EO
O008207,C05039,Omar Ali,omar.ali5039@example.com,26/07/2026,31/07/2026,North,Phone,Fashion,3,20,5,shipped,paid,5,53,GK5 4DA
O008535,C02431,Hana Ade,hana.ade2431@example.com,09/07/2026,12/07/2026,,Phone,Electronics,12,280,15,shipped,paid,3,44,H1 1LR
O001999,C02644,Robert Smith,robert.smith2644@example.com,29/07/2026,04/08/2026,East,Store,Beauty,8,13,0,delivered,paid,6,60,JW6 8CD
O003542,C01796,Liam Park,liam.park1796@example.com,18/07/2026,21/07/2026,South,Web,Fashion,2,27,15,open,paid,3,18,SW2 2EH
O008223,C02227,Kwame James,kwame.james2227@example.com,29/07/2026,01/08/2026,West,Store,Electronics,9,164,0,shipped,pending,3,22,M4 8VQ
O000342,C04874,Mary Reyes,mary.reyes4874@example.com,19/07/2026,24/07/2026,West,Web,Beauty,9,,5,shipped,paid,5,55,KJ5 5AN
O002990,C03959,Paul Diallo,paul.diallo3959@example.com,05/07/2026,06/07/2026,West,Phone,Fashion,9,56,0,open,pending,1,47,P3 6GF
O007637,C02615,David Nwosu,david.nwosu2615@example.com,15/07/2026,20/07/2026,North,Phone,Electronics,7,49,10,returned,refund_pending,5,59,GL3 9MX
O005165,C01962,Aisha Smith,aisha.smith1962@example.com,22/07/2026,29/07/2026,West,Store,Electronics,1,204,15,shipped,paid,7,42,K2 4FV
O002281,C02773,Priya Yusuf,priya.yusuf2773@example.com,12/07/2026,15/07/2026,North,Store,Beauty,8,29,0,shipped,paid,3,57,X9 3QH
O002023,C00091,Ivy Hassan,ivy.hassan91@example.com,11/07/2026,,West,Store,Home,2,97,0,returned,refund_pending,1,65,OR8 2WL
O004396,C01777,Daniel Cole,daniel.cole1777@example.com,25/07/2026,29/07/2026,South,Web,Beauty,5,67,0,shipped,paid,4,25,K2 7GQ
O004473,C02502,Ruth Baker,ruth.baker2502@example.com,15/07/2026,16/07/2026,East,Phone,Home,10,34,10,delivered,paid,1,27,R3 0WU
O001441,C00086,Ngozi Okafor,ngozi.okafor86@example.com,18/07/2026,22/07/2026,West,Phone,Fashion,9,33,15,open,pending,4,51,S1 1LM
O007408,C00554,Femi Adeyemi,femi.adeyemi554@example.com,07/07/2026,09/07/2026,East,Phone,Beauty,7,,5,shipped,paid,2,30,F3 9SF
O006307,C04295,Daniel Stone,daniel.stone4295@example.com,12/07/2026,15/07/2026,South,Phone,Electronics,11,190,0,open,pending,3,55,FY3 9VT
O004233,C04443,Nadia Owusu,nadia.owusu4443@example.com,07/07/2026,08/07/2026,North,Phone,Beauty,3,54,0,open,paid,1,61,C9 3RR
O005594,C02548,Samuel Farah,samuel.farah2548@example.com,27/07/2026,01/08/2026,North,Phone,Beauty,12,15,15,shipped,pending,5,28,PK7 4TM
O003154,C03041,Chen Owusu,chen.owusu3041@example.com,06/07/2026,12/07/2026,North,Web,Electronics,11,86,10,open,paid,6,46,RH3 2NT
O002636,C04836,Kwame Cole,kwame.cole4836@example.com,16/07/2026,22/07/2026,East,Store,Beauty,9,42,178,open,pending,6,33,EL3 2BV
O009377,C02913,Priya Reyes,priya.reyes2913@example.com,02/07/2026,04/07/2026,South,Web,Fashion,11,38,0,shipped,paid,2,46,G4 9YF
